DTH,HAS,current_yield,future_yield,image_num,target_dry,target_fresh,tray,pos
33,23,20,480,9,130,182.6,34,3
33,23,30,520,28,130,182.6,34,3
32,24,10,430,35,130,182.6,34,3
32,24,40,550,54,130,182.6,34,3
32,24,10,430,70,130,182.6,34,3
31,25,10,410,85,130,182.6,34,3
31,25,10,410,104,130,182.6,34,3
31,25,10,410,123,130,182.6,34,3
30,26,10,400,136,130,182.6,34,3
30,26,10,400,155,130,182.6,34,3
30,26,10,400,173,130,182.6,34,3
29,27,10,380,187,130,182.6,34,3
29,27,10,380,206,130,182.6,34,3
29,27,10,380,224,130,182.6,34,3
28,28,10,370,238,130,182.6,34,3
28,28,10,370,257,130,182.6,34,3
28,28,10,370,275,130,182.6,34,3
27,29,10,350,289,130,182.6,34,3
27,29,10,350,308,130,182.6,34,3
27,29,10,350,326,130,182.6,34,3
26,30,10,340,340,130,182.6,34,3
26,30,10,340,358,130,182.6,34,3
26,30,10,340,376,130,182.6,34,3
25,31,10,330,391,130,182.6,34,3
25,31,10,330,409,130,182.6,34,3
25,31,10,330,422,130,182.6,34,3
25,31,10,330,436,130,182.6,34,3
24,32,10,310,442,130,182.6,34,3
24,32,10,310,459,130,182.6,34,3
24,32,10,310,477,130,182.6,34,3
23,33,10,300,493,130,182.6,34,3
23,33,10,300,511,130,182.6,34,3
23,33,10,300,529,130,182.6,34,3
22,34,10,280,544,130,182.6,34,3
22,34,10,280,562,130,182.6,34,3
22,34,10,280,580,130,182.6,34,3
21,35,10,270,595,130,182.6,34,3
21,35,10,270,613,130,182.6,34,3
21,35,10,270,631,130,182.6,34,3
20,36,10,250,646,130,182.6,34,3
20,36,10,250,664,130,182.6,34,3
20,36,10,250,682,130,182.6,34,3
19,37,10,240,697,130,182.6,34,3
19,37,10,240,715,130,182.6,34,3
19,37,10,240,733,130,182.6,34,3
18,38,10,220,748,130,182.6,34,3
18,38,10,220,766,130,182.6,34,3
18,38,10,220,784,130,182.6,34,3
17,39,10,210,799,130,182.6,34,3
17,39,10,210,817,130,182.6,34,3
17,39,10,210,835,130,182.6,34,3
16,40,10,190,850,130,182.6,34,3
15,41,10,180,853,130,182.6,34,3
15,41,10,180,871,130,182.6,34,3
15,41,10,180,889,130,182.6,34,3
14,42,10,160,901,130,182.6,34,3
14,42,10,160,919,130,182.6,34,3
14,42,10,160,937,130,182.6,34,3
13,43,10,140,952,130,182.6,34,3
13,43,10,140,970,130,182.6,34,3
13,43,10,140,988,130,182.6,34,3
12,44,10,130,1003,130,182.6,34,3
12,44,10,130,1021,130,182.6,34,3
12,44,10,130,1039,130,182.6,34,3
11,45,10,110,1054,130,182.6,34,3
11,45,10,110,1072,130,182.6,34,3
11,45,20,160,1090,130,182.6,34,3
10,46,20,140,1104,130,182.6,34,3
10,46,20,140,1122,130,182.6,34,3
10,46,30,170,1140,130,182.6,34,3
9,47,30,150,1155,130,182.6,34,3
9,47,40,160,1173,130,182.6,34,3
9,47,40,160,1191,130,182.6,34,3
8,48,50,150,1206,130,182.6,34,3
8,48,60,160,1224,130,182.6,34,3
8,48,60,160,1242,130,182.6,34,3
7,49,70,150,1257,130,182.6,34,3
7,49,80,160,1275,130,182.6,34,3
7,49,80,160,1293,130,182.6,34,3
6,50,100,160,1308,130,182.6,34,3
6,50,120,180,1323,130,182.6,34,3
6,50,100,160,1350,130,182.6,34,3
5,51,130,170,1384,130,182.6,34,3
5,51,130,170,1406,130,182.6,34,3
5,51,150,190,1419,130,182.6,34,3
4,52,160,180,1439,130,182.6,34,3
4,52,150,170,1459,130,182.6,34,3
4,52,170,190,1470,130,182.6,34,3
3,53,180,190,1490,130,182.6,34,3
3,53,190,200,1509,130,182.6,34,3
2,54,200,200,1521,130,182.6,34,3
2,54,210,210,1541,130,182.6,34,3
2,54,210,210,1561,130,182.6,34,3
2,54,210,210,1572,130,182.6,34,3
1,55,210,200,1592,130,182.6,34,3
1,55,210,200,1612,130,182.6,34,3
1,55,230,220,1623,130,182.6,34,3
0,56,240,220,1643,130,182.6,34,3
0,56,230,210,1663,130,182.6,34,3
0,56,240,220,1674,130,182.6,34,3
31,25,10,410,1,150,184,34,4
31,25,10,410,8,150,184,34,4
30,26,10,400,9,150,184,34,4
30,26,20,440,28,150,184,34,4
30,26,10,400,35,150,184,34,4
29,27,10,380,54,150,184,34,4
29,27,10,380,70,150,184,34,4
29,27,10,380,85,150,184,34,4
28,28,10,370,104,150,184,34,4
28,28,10,370,123,150,184,34,4
28,28,10,370,136,150,184,34,4
27,29,10,350,155,150,184,34,4
27,29,10,350,173,150,184,34,4
27,29,10,350,187,150,184,34,4
26,30,10,340,206,150,184,34,4
26,30,10,340,224,150,184,34,4
26,30,10,340,238,150,184,34,4
25,31,10,330,257,150,184,34,4
25,31,10,330,275,150,184,34,4
25,31,10,330,289,150,184,34,4
24,32,10,310,308,150,184,34,4
24,32,10,310,326,150,184,34,4
24,32,10,310,340,150,184,34,4
23,33,10,300,358,150,184,34,4
23,33,10,300,376,150,184,34,4
23,33,10,300,391,150,184,34,4
22,34,10,280,409,150,184,34,4
22,34,10,280,422,150,184,34,4
22,34,10,280,436,150,184,34,4
22,34,10,280,442,150,184,34,4
21,35,10,270,459,150,184,34,4
21,35,10,270,477,150,184,34,4
21,35,10,270,493,150,184,34,4
20,36,10,250,511,150,184,34,4
20,36,10,250,529,150,184,34,4
20,36,10,250,544,150,184,34,4
19,37,10,240,562,150,184,34,4
19,37,10,240,580,150,184,34,4
19,37,10,240,595,150,184,34,4
18,38,10,220,613,150,184,34,4
18,38,10,220,631,150,184,34,4
18,38,10,220,646,150,184,34,4
17,39,10,210,664,150,184,34,4
17,39,10,210,682,150,184,34,4
17,39,10,210,697,150,184,34,4
16,40,10,190,715,150,184,34,4
16,40,10,190,733,150,184,34,4
16,40,10,190,748,150,184,34,4
15,41,10,180,766,150,184,34,4
15,41,10,180,784,150,184,34,4
15,41,10,180,799,150,184,34,4
14,42,10,160,817,150,184,34,4
14,42,10,160,835,150,184,34,4
14,42,10,160,850,150,184,34,4
13,43,10,140,853,150,184,34,4
12,44,20,170,871,150,184,34,4
12,44,20,170,889,150,184,34,4
12,44,20,170,901,150,184,34,4
11,45,30,190,919,150,184,34,4
11,45,30,190,937,150,184,34,4
11,45,30,190,952,150,184,34,4
10,46,40,180,970,150,184,34,4
10,46,40,180,988,150,184,34,4
10,46,50,190,1003,150,184,34,4
9,47,60,180,1021,150,184,34,4
9,47,70,190,1039,150,184,34,4
9,47,70,190,1054,150,184,34,4
8,48,80,180,1072,150,184,34,4
8,48,90,190,1090,150,184,34,4
8,48,90,190,1104,150,184,34,4
7,49,100,180,1122,150,184,34,4
7,49,100,180,1140,150,184,34,4
7,49,110,190,1155,150,184,34,4
6,50,120,180,1173,150,184,34,4
6,50,120,180,1191,150,184,34,4
6,50,130,190,1206,150,184,34,4
5,51,130,170,1224,150,184,34,4
5,51,140,180,1242,150,184,34,4
5,51,150,190,1257,150,184,34,4
4,52,160,180,1275,150,184,34,4
4,52,160,180,1293,150,184,34,4
4,52,190,210,1308,150,184,34,4
3,53,200,210,1323,150,184,34,4
3,53,200,210,1350,150,184,34,4
2,54,220,220,1384,150,184,34,4
2,54,220,220,1406,150,184,34,4
2,54,230,230,1419,150,184,34,4
1,55,240,230,1439,150,184,34,4
1,55,230,220,1459,150,184,34,4
1,55,250,240,1470,150,184,34,4
0,56,250,230,1490,150,184,34,4
0,56,250,230,1509,150,184,34,4
0,56,260,240,1521,150,184,34,4
34,22,10,450,1,200,262.8,34,5
33,23,10,440,8,200,262.8,34,5
33,23,10,440,9,200,262.8,34,5
33,23,10,440,28,200,262.8,34,5
32,24,10,430,35,200,262.8,34,5
32,24,10,430,54,200,262.8,34,5
32,24,10,430,70,200,262.8,34,5
31,25,10,410,85,200,262.8,34,5
31,25,10,410,104,200,262.8,34,5
31,25,10,410,123,200,262.8,34,5
30,26,10,400,136,200,262.8,34,5
30,26,10,400,155,200,262.8,34,5
30,26,10,400,173,200,262.8,34,5
29,27,10,380,187,200,262.8,34,5
29,27,10,380,206,200,262.8,34,5
29,27,10,380,224,200,262.8,34,5
28,28,10,370,238,200,262.8,34,5
28,28,10,370,257,200,262.8,34,5
28,28,10,370,275,200,262.8,34,5
27,29,10,350,289,200,262.8,34,5
27,29,10,350,308,200,262.8,34,5
27,29,10,350,326,200,262.8,34,5
26,30,10,340,340,200,262.8,34,5
26,30,10,340,358,200,262.8,34,5
26,30,10,340,376,200,262.8,34,5
25,31,10,330,391,200,262.8,34,5
25,31,10,330,409,200,262.8,34,5
25,31,10,330,422,200,262.8,34,5
25,31,10,330,436,200,262.8,34,5
24,32,10,310,442,200,262.8,34,5
24,32,10,310,459,200,262.8,34,5
24,32,10,310,477,200,262.8,34,5
23,33,10,300,493,200,262.8,34,5
23,33,10,300,511,200,262.8,34,5
23,33,10,300,529,200,262.8,34,5
22,34,10,280,544,200,262.8,34,5
22,34,10,280,562,200,262.8,34,5
22,34,10,280,580,200,262.8,34,5
21,35,10,270,595,200,262.8,34,5
21,35,10,270,613,200,262.8,34,5
21,35,10,270,631,200,262.8,34,5
20,36,10,250,646,200,262.8,34,5
20,36,10,250,664,200,262.8,34,5
20,36,10,250,682,200,262.8,34,5
19,37,10,240,697,200,262.8,34,5
19,37,10,240,715,200,262.8,34,5
19,37,10,240,733,200,262.8,34,5
18,38,10,220,748,200,262.8,34,5
18,38,10,220,766,200,262.8,34,5
18,38,10,220,784,200,262.8,34,5
17,39,10,210,799,200,262.8,34,5
17,39,10,210,817,200,262.8,34,5
17,39,10,210,835,200,262.8,34,5
16,40,10,190,850,200,262.8,34,5
15,41,10,180,853,200,262.8,34,5
15,41,10,180,871,200,262.8,34,5
15,41,10,180,889,200,262.8,34,5
14,42,10,160,901,200,262.8,34,5
14,42,10,160,919,200,262.8,34,5
14,42,10,160,937,200,262.8,34,5
13,43,10,140,952,200,262.8,34,5
13,43,10,140,970,200,262.8,34,5
13,43,10,140,988,200,262.8,34,5
12,44,10,130,1003,200,262.8,34,5
12,44,20,170,1021,200,262.8,34,5
12,44,20,170,1039,200,262.8,34,5
11,45,20,160,1054,200,262.8,34,5
11,45,30,190,1072,200,262.8,34,5
11,45,40,200,1090,200,262.8,34,5
10,46,40,180,1104,200,262.8,34,5
10,46,50,190,1122,200,262.8,34,5
10,46,50,190,1140,200,262.8,34,5
9,47,70,190,1155,200,262.8,34,5
9,47,80,200,1173,200,262.8,34,5
9,47,80,200,1191,200,262.8,34,5
8,48,100,200,1206,200,262.8,34,5
8,48,110,210,1224,200,262.8,34,5
8,48,110,210,1242,200,262.8,34,5
7,49,120,200,1257,200,262.8,34,5
7,49,130,210,1275,200,262.8,34,5
7,49,140,220,1293,200,262.8,34,5
6,50,150,210,1308,200,262.8,34,5
6,50,150,210,1323,200,262.8,34,5
6,50,130,190,1350,200,262.8,34,5
5,51,150,190,1384,200,262.8,34,5
5,51,150,190,1406,200,262.8,34,5
5,51,160,200,1419,200,262.8,34,5
4,52,170,190,1439,200,262.8,34,5
4,52,170,190,1459,200,262.8,34,5
4,52,170,190,1470,200,262.8,34,5
3,53,180,190,1490,200,262.8,34,5
3,53,180,190,1509,200,262.8,34,5
2,54,190,190,1521,200,262.8,34,5
2,54,200,200,1541,200,262.8,34,5
2,54,200,200,1561,200,262.8,34,5
2,54,200,200,1572,200,262.8,34,5
1,55,210,200,1592,200,262.8,34,5
1,55,210,200,1612,200,262.8,34,5
1,55,210,200,1623,200,262.8,34,5
0,56,220,200,1643,200,262.8,34,5
0,56,220,200,1663,200,262.8,34,5
0,56,220,200,1674,200,262.8,34,5
27,29,10,350,1,8,131.6,34,6
27,29,10,350,8,8,131.6,34,6
26,30,10,340,9,8,131.6,34,6
26,30,10,340,28,8,131.6,34,6
26,30,10,340,35,8,131.6,34,6
25,31,10,330,54,8,131.6,34,6
25,31,10,330,70,8,131.6,34,6
25,31,10,330,85,8,131.6,34,6
24,32,10,310,104,8,131.6,34,6
24,32,10,310,123,8,131.6,34,6
24,32,10,310,136,8,131.6,34,6
23,33,10,300,155,8,131.6,34,6
23,33,10,300,173,8,131.6,34,6
23,33,10,300,187,8,131.6,34,6
22,34,10,280,206,8,131.6,34,6
22,34,10,280,224,8,131.6,34,6
22,34,10,280,238,8,131.6,34,6
21,35,10,270,257,8,131.6,34,6
21,35,10,270,275,8,131.6,34,6
21,35,10,270,289,8,131.6,34,6
20,36,10,250,308,8,131.6,34,6
20,36,10,250,326,8,131.6,34,6
20,36,10,250,340,8,131.6,34,6
19,37,10,240,358,8,131.6,34,6
19,37,10,240,376,8,131.6,34,6
19,37,10,240,391,8,131.6,34,6
18,38,10,220,409,8,131.6,34,6
18,38,10,220,422,8,131.6,34,6
18,38,10,220,436,8,131.6,34,6
18,38,10,220,442,8,131.6,34,6
17,39,10,210,459,8,131.6,34,6
17,39,10,210,477,8,131.6,34,6
17,39,10,210,493,8,131.6,34,6
16,40,10,190,511,8,131.6,34,6
16,40,10,190,529,8,131.6,34,6
16,40,10,190,544,8,131.6,34,6
15,41,10,180,562,8,131.6,34,6
15,41,10,180,580,8,131.6,34,6
15,41,10,180,595,8,131.6,34,6
14,42,10,160,613,8,131.6,34,6
14,42,10,160,631,8,131.6,34,6
14,42,10,160,646,8,131.6,34,6
13,43,10,140,664,8,131.6,34,6
13,43,10,140,682,8,131.6,34,6
12,44,10,130,697,8,131.6,34,6
12,44,10,130,715,8,131.6,34,6
12,44,10,130,733,8,131.6,34,6
12,44,10,130,748,8,131.6,34,6
34,22,10,450,1,240,317.5,34,7
33,23,10,440,8,240,317.5,34,7
33,23,10,440,9,240,317.5,34,7
33,23,10,440,28,240,317.5,34,7
32,24,10,430,35,240,317.5,34,7
32,24,20,470,54,240,317.5,34,7
32,24,10,430,70,240,317.5,34,7
31,25,10,410,85,240,317.5,34,7
31,25,10,410,104,240,317.5,34,7
31,25,10,410,123,240,317.5,34,7
30,26,10,400,136,240,317.5,34,7
30,26,10,400,155,240,317.5,34,7
30,26,10,400,173,240,317.5,34,7
29,27,10,380,187,240,317.5,34,7
29,27,10,380,206,240,317.5,34,7
29,27,10,380,224,240,317.5,34,7
28,28,10,370,238,240,317.5,34,7
28,28,10,370,257,240,317.5,34,7
28,28,10,370,275,240,317.5,34,7
27,29,10,350,289,240,317.5,34,7
27,29,10,350,308,240,317.5,34,7
27,29,10,350,326,240,317.5,34,7
26,30,10,340,340,240,317.5,34,7
26,30,10,340,358,240,317.5,34,7
26,30,10,340,376,240,317.5,34,7
25,31,10,330,391,240,317.5,34,7
25,31,10,330,409,240,317.5,34,7
25,31,10,330,422,240,317.5,34,7
25,31,10,330,436,240,317.5,34,7
24,32,10,310,442,240,317.5,34,7
24,32,10,310,459,240,317.5,34,7
24,32,10,310,477,240,317.5,34,7
23,33,10,300,493,240,317.5,34,7
23,33,10,300,511,240,317.5,34,7
23,33,10,300,529,240,317.5,34,7
22,34,10,280,544,240,317.5,34,7
22,34,10,280,562,240,317.5,34,7
22,34,10,280,580,240,317.5,34,7
21,35,10,270,595,240,317.5,34,7
21,35,10,270,613,240,317.5,34,7
21,35,10,270,631,240,317.5,34,7
20,36,10,250,646,240,317.5,34,7
20,36,10,250,664,240,317.5,34,7
20,36,10,250,682,240,317.5,34,7
19,37,10,240,697,240,317.5,34,7
19,37,10,240,715,240,317.5,34,7
19,37,10,240,733,240,317.5,34,7
18,38,10,220,748,240,317.5,34,7
18,38,20,270,766,240,317.5,34,7
18,38,20,270,784,240,317.5,34,7
17,39,20,250,799,240,317.5,34,7
17,39,20,250,817,240,317.5,34,7
17,39,20,250,835,240,317.5,34,7
16,40,20,240,850,240,317.5,34,7
15,41,30,260,853,240,317.5,34,7
15,41,30,260,871,240,317.5,34,7
15,41,30,260,889,240,317.5,34,7
14,42,40,260,901,240,317.5,34,7
14,42,40,260,919,240,317.5,34,7
14,42,50,280,937,240,317.5,34,7
13,43,50,260,952,240,317.5,34,7
13,43,60,270,970,240,317.5,34,7
13,43,60,270,988,240,317.5,34,7
12,44,70,260,1003,240,317.5,34,7
12,44,90,280,1021,240,317.5,34,7
12,44,90,280,1039,240,317.5,34,7
11,45,100,260,1054,240,317.5,34,7
11,45,110,270,1072,240,317.5,34,7
11,45,120,280,1090,240,317.5,34,7
10,46,120,260,1104,240,317.5,34,7
10,46,140,280,1122,240,317.5,34,7
10,46,140,280,1140,240,317.5,34,7
9,47,140,260,1155,240,317.5,34,7
9,47,150,270,1173,240,317.5,34,7
9,47,160,280,1191,240,317.5,34,7
8,48,170,270,1206,240,317.5,34,7
8,48,180,280,1224,240,317.5,34,7
8,48,180,280,1242,240,317.5,34,7
7,49,190,260,1257,240,317.5,34,7
7,49,210,280,1275,240,317.5,34,7
7,49,210,280,1293,240,317.5,34,7
6,50,220,280,1308,240,317.5,34,7
6,50,230,290,1323,240,317.5,34,7
6,50,230,290,1350,240,317.5,34,7
5,51,240,280,1384,240,317.5,34,7
5,51,250,290,1406,240,317.5,34,7
5,51,250,290,1419,240,317.5,34,7
4,52,260,290,1439,240,317.5,34,7
4,52,260,290,1459,240,317.5,34,7
4,52,260,290,1470,240,317.5,34,7
3,53,270,290,1490,240,317.5,34,7
3,53,270,290,1509,240,317.5,34,7
2,54,270,280,1521,240,317.5,34,7
2,54,270,280,1541,240,317.5,34,7
2,54,270,280,1561,240,317.5,34,7
2,54,270,280,1572,240,317.5,34,7
1,55,270,260,1592,240,317.5,34,7
1,55,280,270,1612,240,317.5,34,7
1,55,280,270,1623,240,317.5,34,7
0,56,280,260,1643,240,317.5,34,7
0,56,290,270,1663,240,317.5,34,7
0,56,280,260,1674,240,317.5,34,7
25,31,10,330,1,3,32.1,34,8
24,32,10,310,8,3,32.1,34,8
24,32,10,310,9,3,32.1,34,8
23,33,20,340,28,3,32.1,34,8
23,33,10,300,35,3,32.1,34,8
23,33,30,380,54,3,32.1,34,8
23,33,10,300,70,3,32.1,34,8
22,34,10,280,85,3,32.1,34,8
22,34,10,280,104,3,32.1,34,8
22,34,10,280,123,3,32.1,34,8
21,35,10,270,136,3,32.1,34,8
21,35,10,270,155,3,32.1,34,8
21,35,10,270,173,3,32.1,34,8
20,36,10,250,187,3,32.1,34,8
20,36,10,250,206,3,32.1,34,8
20,36,10,250,224,3,32.1,34,8
19,37,10,240,238,3,32.1,34,8
19,37,10,240,257,3,32.1,34,8
19,37,10,240,275,3,32.1,34,8
18,38,10,220,289,3,32.1,34,8
18,38,10,220,308,3,32.1,34,8
18,38,10,220,326,3,32.1,34,8
17,39,10,210,340,3,32.1,34,8
17,39,10,210,358,3,32.1,34,8
17,39,10,210,376,3,32.1,34,8
16,40,10,190,391,3,32.1,34,8
34,22,10,450,1,220,288.7,34,9
33,23,10,440,8,220,288.7,34,9
33,23,10,440,9,220,288.7,34,9
33,23,10,440,28,220,288.7,34,9
32,24,10,430,35,220,288.7,34,9
32,24,10,430,54,220,288.7,34,9
32,24,10,430,70,220,288.7,34,9
31,25,10,410,85,220,288.7,34,9
31,25,10,410,104,220,288.7,34,9
31,25,10,410,123,220,288.7,34,9
30,26,10,400,136,220,288.7,34,9
30,26,10,400,155,220,288.7,34,9
30,26,10,400,173,220,288.7,34,9
29,27,10,380,187,220,288.7,34,9
29,27,10,380,206,220,288.7,34,9
29,27,10,380,224,220,288.7,34,9
28,28,10,370,238,220,288.7,34,9
28,28,10,370,257,220,288.7,34,9
28,28,10,370,275,220,288.7,34,9
27,29,10,350,289,220,288.7,34,9
27,29,10,350,308,220,288.7,34,9
27,29,10,350,326,220,288.7,34,9
26,30,10,340,340,220,288.7,34,9
26,30,10,340,358,220,288.7,34,9
26,30,10,340,376,220,288.7,34,9
25,31,10,330,391,220,288.7,34,9
25,31,10,330,409,220,288.7,34,9
25,31,10,330,422,220,288.7,34,9
25,31,10,330,436,220,288.7,34,9
24,32,10,310,442,220,288.7,34,9
24,32,10,310,459,220,288.7,34,9
24,32,10,310,477,220,288.7,34,9
23,33,10,300,493,220,288.7,34,9
23,33,10,300,511,220,288.7,34,9
23,33,10,300,529,220,288.7,34,9
22,34,10,280,544,220,288.7,34,9
22,34,10,280,562,220,288.7,34,9
22,34,10,280,580,220,288.7,34,9
21,35,10,270,595,220,288.7,34,9
21,35,10,270,613,220,288.7,34,9
21,35,10,270,631,220,288.7,34,9
20,36,10,250,646,220,288.7,34,9
20,36,10,250,664,220,288.7,34,9
20,36,10,250,682,220,288.7,34,9
19,37,10,240,697,220,288.7,34,9
19,37,10,240,715,220,288.7,34,9
19,37,10,240,733,220,288.7,34,9
18,38,10,220,748,220,288.7,34,9
18,38,10,220,766,220,288.7,34,9
18,38,10,220,784,220,288.7,34,9
17,39,10,210,799,220,288.7,34,9
17,39,10,210,817,220,288.7,34,9
17,39,10,210,835,220,288.7,34,9
16,40,10,190,850,220,288.7,34,9
15,41,20,220,853,220,288.7,34,9
15,41,20,220,871,220,288.7,34,9
15,41,20,220,889,220,288.7,34,9
14,42,20,210,901,220,288.7,34,9
14,42,30,240,919,220,288.7,34,9
14,42,30,240,937,220,288.7,34,9
13,43,40,240,952,220,288.7,34,9
13,43,40,240,970,220,288.7,34,9
13,43,50,260,988,220,288.7,34,9
12,44,50,240,1003,220,288.7,34,9
12,44,60,250,1021,220,288.7,34,9
12,44,70,260,1039,220,288.7,34,9
11,45,90,260,1054,220,288.7,34,9
11,45,100,260,1072,220,288.7,34,9
11,45,110,270,1090,220,288.7,34,9
10,46,120,260,1104,220,288.7,34,9
10,46,130,270,1122,220,288.7,34,9
10,46,130,270,1140,220,288.7,34,9
9,47,140,260,1155,220,288.7,34,9
9,47,160,280,1173,220,288.7,34,9
9,47,160,280,1191,220,288.7,34,9
8,48,190,280,1206,220,288.7,34,9
8,48,200,290,1224,220,288.7,34,9
8,48,200,290,1242,220,288.7,34,9
7,49,220,290,1257,220,288.7,34,9
7,49,230,300,1275,220,288.7,34,9
7,49,230,300,1293,220,288.7,34,9
6,50,240,300,1308,220,288.7,34,9
6,50,250,310,1323,220,288.7,34,9
6,50,250,310,1350,220,288.7,34,9
5,51,250,290,1384,220,288.7,34,9
5,51,250,290,1406,220,288.7,34,9
5,51,250,290,1419,220,288.7,34,9
4,52,260,290,1439,220,288.7,34,9
4,52,260,290,1459,220,288.7,34,9
4,52,270,300,1470,220,288.7,34,9
3,53,270,290,1490,220,288.7,34,9
3,53,270,290,1509,220,288.7,34,9
2,54,280,290,1521,220,288.7,34,9
2,54,270,280,1541,220,288.7,34,9
2,54,270,280,1561,220,288.7,34,9
2,54,260,270,1572,220,288.7,34,9
1,55,260,250,1592,220,288.7,34,9
1,55,270,260,1612,220,288.7,34,9
1,55,270,260,1623,220,288.7,34,9
0,56,280,260,1643,220,288.7,34,9
0,56,280,260,1663,220,288.7,34,9
0,56,270,250,1674,220,288.7,34,9
27,29,10,350,1,70,88.6,34,10
27,29,10,350,8,70,88.6,34,10
26,30,10,340,9,70,88.6,34,10
26,30,10,340,28,70,88.6,34,10
26,30,10,340,35,70,88.6,34,10
25,31,10,330,54,70,88.6,34,10
25,31,10,330,70,70,88.6,34,10
25,31,10,330,85,70,88.6,34,10
24,32,10,310,104,70,88.6,34,10
24,32,10,310,123,70,88.6,34,10
24,32,10,310,136,70,88.6,34,10
23,33,10,300,155,70,88.6,34,10
23,33,10,300,173,70,88.6,34,10
23,33,10,300,187,70,88.6,34,10
22,34,10,280,206,70,88.6,34,10
22,34,10,280,224,70,88.6,34,10
22,34,10,280,238,70,88.6,34,10
21,35,10,270,257,70,88.6,34,10
21,35,10,270,275,70,88.6,34,10
21,35,10,270,289,70,88.6,34,10
20,36,10,250,308,70,88.6,34,10
20,36,10,250,326,70,88.6,34,10
20,36,10,250,340,70,88.6,34,10
19,37,10,240,358,70,88.6,34,10
19,37,10,240,376,70,88.6,34,10
19,37,10,240,391,70,88.6,34,10
18,38,10,220,409,70,88.6,34,10
18,38,10,220,422,70,88.6,34,10
18,38,10,220,436,70,88.6,34,10
18,38,10,220,442,70,88.6,34,10
17,39,10,210,459,70,88.6,34,10
17,39,10,210,477,70,88.6,34,10
17,39,10,210,493,70,88.6,34,10
16,40,10,190,511,70,88.6,34,10
16,40,10,190,529,70,88.6,34,10
16,40,10,190,544,70,88.6,34,10
15,41,10,180,562,70,88.6,34,10
15,41,10,180,580,70,88.6,34,10
15,41,10,180,595,70,88.6,34,10
14,42,10,160,613,70,88.6,34,10
14,42,10,160,631,70,88.6,34,10
14,42,10,160,646,70,88.6,34,10
13,43,10,140,664,70,88.6,34,10
13,43,10,140,682,70,88.6,34,10
12,44,10,130,697,70,88.6,34,10
12,44,10,130,715,70,88.6,34,10
12,44,10,130,733,70,88.6,34,10
12,44,10,130,748,70,88.6,34,10
11,45,10,110,766,70,88.6,34,10
11,45,10,110,784,70,88.6,34,10
11,45,10,110,799,70,88.6,34,10
10,46,10,100,817,70,88.6,34,10
10,46,10,100,835,70,88.6,34,10
9,47,10,80,850,70,88.6,34,10
8,48,10,70,853,70,88.6,34,10
8,48,10,70,871,70,88.6,34,10
8,48,10,70,889,70,88.6,34,10
8,48,10,70,901,70,88.6,34,10
7,49,10,50,919,70,88.6,34,10
7,49,10,50,937,70,88.6,34,10
7,49,10,50,952,70,88.6,34,10
6,50,10,40,970,70,88.6,34,10
6,50,10,40,988,70,88.6,34,10
6,50,10,40,1003,70,88.6,34,10
5,51,20,50,1021,70,88.6,34,10
5,51,20,50,1039,70,88.6,34,10
4,52,20,40,1054,70,88.6,34,10
4,52,30,50,1072,70,88.6,34,10
4,52,30,50,1090,70,88.6,34,10
4,52,40,60,1104,70,88.6,34,10
3,53,40,50,1122,70,88.6,34,10
3,53,50,60,1140,70,88.6,34,10
3,53,60,70,1155,70,88.6,34,10
2,54,60,50,1173,70,88.6,34,10
2,54,70,60,1191,70,88.6,34,10
2,54,80,70,1206,70,88.6,34,10
1,55,90,70,1224,70,88.6,34,10
1,55,90,70,1242,70,88.6,34,10
1,55,90,70,1257,70,88.6,34,10
0,56,110,80,1275,70,88.6,34,10
0,56,110,80,1293,70,88.6,34,10
0,56,120,90,1308,70,88.6,34,10
34,22,10,450,1,180,243.7,34,11
33,23,10,440,8,180,243.7,34,11
33,23,10,440,9,180,243.7,34,11
33,23,10,440,28,180,243.7,34,11
32,24,10,430,35,180,243.7,34,11
32,24,30,510,54,180,243.7,34,11
32,24,10,430,70,180,243.7,34,11
31,25,10,410,85,180,243.7,34,11
31,25,10,410,104,180,243.7,34,11
31,25,10,410,123,180,243.7,34,11
30,26,10,400,136,180,243.7,34,11
30,26,10,400,155,180,243.7,34,11
30,26,10,400,173,180,243.7,34,11
29,27,10,380,187,180,243.7,34,11
29,27,10,380,206,180,243.7,34,11
29,27,10,380,224,180,243.7,34,11
28,28,10,370,238,180,243.7,34,11
28,28,10,370,257,180,243.7,34,11
28,28,10,370,275,180,243.7,34,11
27,29,10,350,289,180,243.7,34,11
27,29,10,350,308,180,243.7,34,11
27,29,10,350,326,180,243.7,34,11
26,30,10,340,340,180,243.7,34,11
26,30,10,340,358,180,243.7,34,11
26,30,10,340,376,180,243.7,34,11
25,31,10,330,391,180,243.7,34,11
25,31,10,330,409,180,243.7,34,11
25,31,10,330,422,180,243.7,34,11
25,31,10,330,436,180,243.7,34,11
24,32,10,310,442,180,243.7,34,11
24,32,10,310,459,180,243.7,34,11
24,32,10,310,477,180,243.7,34,11
23,33,10,300,493,180,243.7,34,11
23,33,10,300,511,180,243.7,34,11
23,33,10,300,529,180,243.7,34,11
22,34,10,280,544,180,243.7,34,11
22,34,10,280,562,180,243.7,34,11
22,34,10,280,580,180,243.7,34,11
21,35,10,270,595,180,243.7,34,11
21,35,10,270,613,180,243.7,34,11
21,35,10,270,631,180,243.7,34,11
20,36,10,250,646,180,243.7,34,11
