,DTH,HAS,current_yield,date,future_yield,image_num,name,pos,target_dry,target_fresh,tray
5720,4,52,280,2016-01-14:09-05-38,1,1470,PSI_Tray034_2016-01-14--09-05-38_top_3-3_1470.png,p-13,260,344.7,34
5886,4,52,250,2016-01-14:09-05-38,1,1470,PSI_Tray034_2016-01-14--09-05-38_top_3-5_1470.png,p-15,340,439.8,34
5988,1,55,210,2016-01-14:09-05-38,1,1470,PSI_Tray034_2016-01-14--09-05-38_top_4-1_1470.png,p-16,160,213,34
6081,4,52,230,2016-01-14:09-05-38,1,1470,PSI_Tray034_2016-01-14--09-05-38_top_4-2_1470.png,p-17,220,295.6,34
6231,4,52,250,2016-01-14:09-05-38,1,1470,PSI_Tray034_2016-01-14--09-05-38_top_4-4_1470.png,p-19,320,422.1,34
75,3,53,130,2016-01-14:11-47-44,1,887,PSI_Tray031_2016-01-14--11-47-44_top_1-1_890.png,p-1,220,266,31
210,3,53,200,2016-01-14:11-47-44,1,887,PSI_Tray031_2016-01-14--11-47-44_top_1-3_890.png,p-3,210,270.6,31
289,0,56,230,2016-01-14:11-47-44,1,887,PSI_Tray031_2016-01-14--11-47-44_top_1-4_890.png,p-4,180,232,31
365,3,53,180,2016-01-14:11-47-44,1,887,PSI_Tray031_2016-01-14--11-47-44_top_1-5_890.png,p-5,290,362.8,31
487,3,53,230,2016-01-14:11-47-44,1,887,PSI_Tray031_2016-01-14--11-47-44_top_2-2_890.png,p-7,270,345.5,31
589,3,53,180,2016-01-14:11-47-44,1,887,PSI_Tray031_2016-01-14--11-47-44_top_2-4_890.png,p-9,210,271.5,31
741,3,53,160,2016-01-14:11-47-44,1,887,PSI_Tray031_2016-01-14--11-47-44_top_3-1_890.png,p-11,200,258.5,31
893,3,53,190,2016-01-14:11-47-44,1,887,PSI_Tray031_2016-01-14--11-47-44_top_3-3_890.png,p-13,180,229.5,31
1028,3,53,140,2016-01-14:11-47-44,1,887,PSI_Tray031_2016-01-14--11-47-44_top_3-5_890.png,p-15,180,231.8,31
1107,0,56,170,2016-01-14:11-47-44,1,887,PSI_Tray031_2016-01-14--11-47-44_top_4-1_890.png,p-16,120,165,31
1183,3,53,210,2016-01-14:11-47-44,1,887,PSI_Tray031_2016-01-14--11-47-44_top_4-2_890.png,p-17,330,414.8,31
1305,3,53,160,2016-01-14:11-47-44,1,887,PSI_Tray031_2016-01-14--11-47-44_top_4-4_890.png,p-19,140,172,31
1422,3,53,220,2016-01-14:13-16-27,1,1492,PSI_Tray032_2016-01-14--13-16-27_top_1-1_1492.png,p-1,270,674.3,32
1588,3,53,250,2016-01-14:13-16-27,1,1492,PSI_Tray032_2016-01-14--13-16-27_top_1-3_1492.png,p-3,260,738.5,32
1690,0,56,190,2016-01-14:13-16-27,1,1492,PSI_Tray032_2016-01-14--13-16-27_top_1-4_1492.png,p-4,160,209,32
1783,3,53,160,2016-01-14:13-16-27,1,1492,PSI_Tray032_2016-01-14--13-16-27_top_1-5_1492.png,p-5,230,583.2,32
1933,3,53,230,2016-01-14:13-16-27,1,1492,PSI_Tray032_2016-01-14--13-16-27_top_2-2_1492.png,p-7,280,734.3,32
2061,3,53,80,2016-01-14:13-16-27,1,1492,PSI_Tray032_2016-01-14--13-16-27_top_2-4_1492.png,p-9,110,277.1,32
2245,3,53,200,2016-01-14:13-16-27,1,1492,PSI_Tray032_2016-01-14--13-16-27_top_3-1_1492.png,p-11,190,549.6,32
2429,3,53,260,2016-01-14:13-16-27,1,1492,PSI_Tray032_2016-01-14--13-16-27_top_3-3_1492.png,p-13,250,637.4,32
2595,3,53,200,2016-01-14:13-16-27,1,1492,PSI_Tray032_2016-01-14--13-16-27_top_3-5_1492.png,p-15,250,637.2,32
2697,0,56,170,2016-01-14:13-16-27,1,1492,PSI_Tray032_2016-01-14--13-16-27_top_4-1_1492.png,p-16,130,176,32
2790,3,53,230,2016-01-14:13-16-27,1,1492,PSI_Tray032_2016-01-14--13-16-27_top_4-2_1492.png,p-17,270,688.8,32
2940,3,53,230,2016-01-14:13-16-27,1,1492,PSI_Tray032_2016-01-14--13-16-27_top_4-4_1492.png,p-19,320,727.2,32
3068,3,53,220,2016-01-14:13-17-03,1,1492,PSI_Tray033_2016-01-14--13-17-03_top_1-1_1492.png,p-1,280,752.3,33
3234,3,53,260,2016-01-14:13-17-03,1,1492,PSI_Tray033_2016-01-14--13-17-03_top_1-3_1492.png,p-3,290,803.4,33
3336,0,56,200,2016-01-14:13-17-03,1,1492,PSI_Tray033_2016-01-14--13-17-03_top_1-4_1492.png,p-4,150,193,33
3429,3,53,230,2016-01-14:13-17-03,1,1492,PSI_Tray033_2016-01-14--13-17-03_top_1-5_1492.png,p-5,270,680.4,33
3579,3,53,240,2016-01-14:13-17-03,1,1492,PSI_Tray033_2016-01-14--13-17-03_top_2-2_1492.png,p-7,230,639.3,33
3707,3,53,270,2016-01-14:13-17-03,1,1492,PSI_Tray033_2016-01-14--13-17-03_top_2-4_1492.png,p-9,320,820.8,33
3891,3,53,210,2016-01-14:13-17-03,1,1492,PSI_Tray033_2016-01-14--13-17-03_top_3-1_1492.png,p-11,220,576.5,33
4075,3,53,260,2016-01-14:13-17-03,1,1492,PSI_Tray033_2016-01-14--13-17-03_top_3-3_1492.png,p-13,260,713.7,33
4241,3,53,240,2016-01-14:13-17-03,1,1492,PSI_Tray033_2016-01-14--13-17-03_top_3-5_1492.png,p-15,320,729.6,33
4343,0,56,210,2016-01-14:13-17-03,1,1492,PSI_Tray033_2016-01-14--13-17-03_top_4-1_1492.png,p-16,120,157,33
4436,3,53,250,2016-01-14:13-17-03,1,1492,PSI_Tray033_2016-01-14--13-17-03_top_4-2_1492.png,p-17,280,701.6,33
4586,3,53,240,2016-01-14:13-17-03,1,1492,PSI_Tray033_2016-01-14--13-17-03_top_4-4_1492.png,p-19,290,804.2,33
4714,3,53,140,2016-01-14:13-17-40,1,1490,PSI_Tray034_2016-01-14--13-17-40_top_1-1_1490.png,p-1,170,235.3,34
4880,3,53,180,2016-01-14:13-17-40,1,1490,PSI_Tray034_2016-01-14--13-17-40_top_1-3_1490.png,p-3,130,182.6,34
4982,0,56,250,2016-01-14:13-17-40,1,1490,PSI_Tray034_2016-01-14--13-17-40_top_1-4_1490.png,p-4,150,184,34
5075,3,53,180,2016-01-14:13-17-40,1,1490,PSI_Tray034_2016-01-14--13-17-40_top_1-5_1490.png,p-5,200,262.8,34
5225,3,53,270,2016-01-14:13-17-40,1,1490,PSI_Tray034_2016-01-14--13-17-40_top_2-2_1490.png,p-7,240,317.5,34
5353,3,53,270,2016-01-14:13-17-40,1,1490,PSI_Tray034_2016-01-14--13-17-40_top_2-4_1490.png,p-9,220,288.7,34
5537,3,53,230,2016-01-14:13-17-40,1,1490,PSI_Tray034_2016-01-14--13-17-40_top_3-1_1490.png,p-11,180,243.7,34
5721,3,53,280,2016-01-14:13-17-40,1,1490,PSI_Tray034_2016-01-14--13-17-40_top_3-3_1490.png,p-13,260,344.7,34
5887,3,53,250,2016-01-14:13-17-40,1,1490,PSI_Tray034_2016-01-14--13-17-40_top_3-5_1490.png,p-15,340,439.8,34
5989,0,56,220,2016-01-14:13-17-40,1,1490,PSI_Tray034_2016-01-14--13-17-40_top_4-1_1490.png,p-16,160,213,34
6082,3,53,240,2016-01-14:13-17-40,1,1490,PSI_Tray034_2016-01-14--13-17-40_top_4-2_1490.png,p-17,220,295.6,34
6232,3,53,250,2016-01-14:13-17-40,1,1490,PSI_Tray034_2016-01-14--13-17-40_top_4-4_1490.png,p-19,320,422.1,34
1423,3,53,220,2016-01-14:17-16-52,1,1511,PSI_Tray032_2016-01-14--17-16-52_top_1-1_1511.png,p-1,270,674.3,32
1589,3,53,250,2016-01-14:17-16-52,1,1511,PSI_Tray032_2016-01-14--17-16-52_top_1-3_1511.png,p-3,260,738.5,32
1691,0,56,190,2016-01-14:17-16-52,1,1511,PSI_Tray032_2016-01-14--17-16-52_top_1-4_1511.png,p-4,160,209,32
1784,3,53,160,2016-01-14:17-16-52,1,1511,PSI_Tray032_2016-01-14--17-16-52_top_1-5_1511.png,p-5,230,583.2,32
1934,3,53,230,2016-01-14:17-16-52,1,1511,PSI_Tray032_2016-01-14--17-16-52_top_2-2_1511.png,p-7,280,734.3,32
2062,3,53,80,2016-01-14:17-16-52,1,1511,PSI_Tray032_2016-01-14--17-16-52_top_2-4_1511.png,p-9,110,277.1,32
2246,3,53,200,2016-01-14:17-16-52,1,1511,PSI_Tray032_2016-01-14--17-16-52_top_3-1_1511.png,p-11,190,549.6,32
2430,3,53,250,2016-01-14:17-16-52,1,1511,PSI_Tray032_2016-01-14--17-16-52_top_3-3_1511.png,p-13,250,637.4,32
2596,3,53,200,2016-01-14:17-16-52,1,1511,PSI_Tray032_2016-01-14--17-16-52_top_3-5_1511.png,p-15,250,637.2,32
2698,0,56,170,2016-01-14:17-16-52,1,1511,PSI_Tray032_2016-01-14--17-16-52_top_4-1_1511.png,p-16,130,176,32
2791,3,53,230,2016-01-14:17-16-52,1,1511,PSI_Tray032_2016-01-14--17-16-52_top_4-2_1511.png,p-17,270,688.8,32
2941,3,53,230,2016-01-14:17-16-52,1,1511,PSI_Tray032_2016-01-14--17-16-52_top_4-4_1511.png,p-19,320,727.2,32
3069,3,53,210,2016-01-14:17-17-33,1,1511,PSI_Tray033_2016-01-14--17-17-33_top_1-1_1511.png,p-1,280,752.3,33
3235,3,53,250,2016-01-14:17-17-33,1,1511,PSI_Tray033_2016-01-14--17-17-33_top_1-3_1511.png,p-3,290,803.4,33
3337,0,56,200,2016-01-14:17-17-33,1,1511,PSI_Tray033_2016-01-14--17-17-33_top_1-4_1511.png,p-4,150,193,33
3430,3,53,230,2016-01-14:17-17-33,1,1511,PSI_Tray033_2016-01-14--17-17-33_top_1-5_1511.png,p-5,270,680.4,33
3580,3,53,250,2016-01-14:17-17-33,1,1511,PSI_Tray033_2016-01-14--17-17-33_top_2-2_1511.png,p-7,230,639.3,33
3708,3,53,280,2016-01-14:17-17-33,1,1511,PSI_Tray033_2016-01-14--17-17-33_top_2-4_1511.png,p-9,320,820.8,33
3892,3,53,200,2016-01-14:17-17-33,1,1511,PSI_Tray033_2016-01-14--17-17-33_top_3-1_1511.png,p-11,220,576.5,33
4076,3,53,260,2016-01-14:17-17-33,1,1511,PSI_Tray033_2016-01-14--17-17-33_top_3-3_1511.png,p-13,260,713.7,33
4242,3,53,240,2016-01-14:17-17-33,1,1511,PSI_Tray033_2016-01-14--17-17-33_top_3-5_1511.png,p-15,320,729.6,33
4344,0,56,210,2016-01-14:17-17-33,1,1511,PSI_Tray033_2016-01-14--17-17-33_top_4-1_1511.png,p-16,120,157,33
4437,3,53,250,2016-01-14:17-17-33,1,1511,PSI_Tray033_2016-01-14--17-17-33_top_4-2_1511.png,p-17,280,701.6,33
4587,3,53,240,2016-01-14:17-17-33,1,1511,PSI_Tray033_2016-01-14--17-17-33_top_4-4_1511.png,p-19,290,804.2,33
4715,3,53,140,2016-01-14:17-18-15,1,1509,PSI_Tray034_2016-01-14--17-18-15_top_1-1_1509.png,p-1,170,235.3,34
4881,3,53,190,2016-01-14:17-18-15,1,1509,PSI_Tray034_2016-01-14--17-18-15_top_1-3_1509.png,p-3,130,182.6,34
4983,0,56,250,2016-01-14:17-18-15,1,1509,PSI_Tray034_2016-01-14--17-18-15_top_1-4_1509.png,p-4,150,184,34
5076,3,53,180,2016-01-14:17-18-15,1,1509,PSI_Tray034_2016-01-14--17-18-15_top_1-5_1509.png,p-5,200,262.8,34
5226,3,53,270,2016-01-14:17-18-15,1,1509,PSI_Tray034_2016-01-14--17-18-15_top_2-2_1509.png,p-7,240,317.5,34
5354,3,53,270,2016-01-14:17-18-15,1,1509,PSI_Tray034_2016-01-14--17-18-15_top_2-4_1509.png,p-9,220,288.7,34
5538,3,53,230,2016-01-14:17-18-15,1,1509,PSI_Tray034_2016-01-14--17-18-15_top_3-1_1509.png,p-11,180,243.7,34
5722,3,53,280,2016-01-14:17-18-15,1,1509,PSI_Tray034_2016-01-14--17-18-15_top_3-3_1509.png,p-13,260,344.7,34
5888,3,53,250,2016-01-14:17-18-15,1,1509,PSI_Tray034_2016-01-14--17-18-15_top_3-5_1509.png,p-15,340,439.8,34
5990,0,56,220,2016-01-14:17-18-15,1,1509,PSI_Tray034_2016-01-14--17-18-15_top_4-1_1509.png,p-16,160,213,34
6083,3,53,240,2016-01-14:17-18-15,1,1509,PSI_Tray034_2016-01-14--17-18-15_top_4-2_1509.png,p-17,220,295.6,34
6233,3,53,260,2016-01-14:17-18-15,1,1509,PSI_Tray034_2016-01-14--17-18-15_top_4-4_1509.png,p-19,320,422.1,34
1424,2,54,220,2016-01-15:10-05-01,1,1523,PSI_Tray032_2016-01-15--10-05-01_top_1-1_1523.png,p-1,270,674.3,32
1590,2,54,260,2016-01-15:10-05-01,1,1523,PSI_Tray032_2016-01-15--10-05-01_top_1-3_1523.png,p-3,260,738.5,32
1692,0,56,190,2016-01-15:10-05-01,1,1523,PSI_Tray032_2016-01-15--10-05-01_top_1-4_1523.png,p-4,160,209,32
1785,2,54,170,2016-01-15:10-05-01,1,1523,PSI_Tray032_2016-01-15--10-05-01_top_1-5_1523.png,p-5,230,583.2,32
1935,2,54,250,2016-01-15:10-05-01,1,1523,PSI_Tray032_2016-01-15--10-05-01_top_2-2_1523.png,p-7,280,734.3,32
2063,2,54,90,2016-01-15:10-05-01,1,1523,PSI_Tray032_2016-01-15--10-05-01_top_2-4_1523.png,p-9,110,277.1,32
2247,2,54,210,2016-01-15:10-05-01,1,1523,PSI_Tray032_2016-01-15--10-05-01_top_3-1_1523.png,p-11,190,549.6,32
2431,2,54,260,2016-01-15:10-05-01,1,1523,PSI_Tray032_2016-01-15--10-05-01_top_3-3_1523.png,p-13,250,637.4,32
2597,2,54,220,2016-01-15:10-05-01,1,1523,PSI_Tray032_2016-01-15--10-05-01_top_3-5_1523.png,p-15,250,637.2,32
2699,0,56,190,2016-01-15:10-05-01,1,1523,PSI_Tray032_2016-01-15--10-05-01_top_4-1_1523.png,p-16,130,176,32
2792,2,54,240,2016-01-15:10-05-01,1,1523,PSI_Tray032_2016-01-15--10-05-01_top_4-2_1523.png,p-17,270,688.8,32
2942,2,54,240,2016-01-15:10-05-01,1,1523,PSI_Tray032_2016-01-15--10-05-01_top_4-4_1523.png,p-19,320,727.2,32
3070,2,54,230,2016-01-15:10-05-38,1,1523,PSI_Tray033_2016-01-15--10-05-38_top_1-1_1523.png,p-1,280,752.3,33
3236,2,54,250,2016-01-15:10-05-38,1,1523,PSI_Tray033_2016-01-15--10-05-38_top_1-3_1523.png,p-3,290,803.4,33
3338,0,56,200,2016-01-15:10-05-38,1,1523,PSI_Tray033_2016-01-15--10-05-38_top_1-4_1523.png,p-4,150,193,33
3431,2,54,230,2016-01-15:10-05-38,1,1523,PSI_Tray033_2016-01-15--10-05-38_top_1-5_1523.png,p-5,270,680.4,33
3581,2,54,240,2016-01-15:10-05-38,1,1523,PSI_Tray033_2016-01-15--10-05-38_top_2-2_1523.png,p-7,230,639.3,33
3709,2,54,290,2016-01-15:10-05-38,1,1523,PSI_Tray033_2016-01-15--10-05-38_top_2-4_1523.png,p-9,320,820.8,33
3893,2,54,210,2016-01-15:10-05-38,1,1523,PSI_Tray033_2016-01-15--10-05-38_top_3-1_1523.png,p-11,220,576.5,33
4077,2,54,260,2016-01-15:10-05-38,1,1523,PSI_Tray033_2016-01-15--10-05-38_top_3-3_1523.png,p-13,260,713.7,33
4243,2,54,250,2016-01-15:10-05-38,1,1523,PSI_Tray033_2016-01-15--10-05-38_top_3-5_1523.png,p-15,320,729.6,33
4345,0,56,220,2016-01-15:10-05-38,1,1523,PSI_Tray033_2016-01-15--10-05-38_top_4-1_1523.png,p-16,120,157,33
4438,2,54,260,2016-01-15:10-05-38,1,1523,PSI_Tray033_2016-01-15--10-05-38_top_4-2_1523.png,p-17,280,701.6,33
4588,2,54,250,2016-01-15:10-05-38,1,1523,PSI_Tray033_2016-01-15--10-05-38_top_4-4_1523.png,p-19,290,804.2,33
4716,2,54,140,2016-01-15:10-06-15,1,1521,PSI_Tray034_2016-01-15--10-06-15_top_1-1_1521.png,p-1,170,235.3,34
4882,2,54,200,2016-01-15:10-06-15,1,1521,PSI_Tray034_2016-01-15--10-06-15_top_1-3_1521.png,p-3,130,182.6,34
4984,0,56,260,2016-01-15:10-06-15,1,1521,PSI_Tray034_2016-01-15--10-06-15_top_1-4_1521.png,p-4,150,184,34
5077,2,54,190,2016-01-15:10-06-15,1,1521,PSI_Tray034_2016-01-15--10-06-15_top_1-5_1521.png,p-5,200,262.8,34
5227,2,54,270,2016-01-15:10-06-15,1,1521,PSI_Tray034_2016-01-15--10-06-15_top_2-2_1521.png,p-7,240,317.5,34
5355,2,54,280,2016-01-15:10-06-15,1,1521,PSI_Tray034_2016-01-15--10-06-15_top_2-4_1521.png,p-9,220,288.7,34
5539,2,54,240,2016-01-15:10-06-15,1,1521,PSI_Tray034_2016-01-15--10-06-15_top_3-1_1521.png,p-11,180,243.7,34
5723,2,54,280,2016-01-15:10-06-15,1,1521,PSI_Tray034_2016-01-15--10-06-15_top_3-3_1521.png,p-13,260,344.7,34
5889,2,54,260,2016-01-15:10-06-15,1,1521,PSI_Tray034_2016-01-15--10-06-15_top_3-5_1521.png,p-15,340,439.8,34
5991,0,56,240,2016-01-15:10-06-15,1,1521,PSI_Tray034_2016-01-15--10-06-15_top_4-1_1521.png,p-16,160,213,34
6084,2,54,240,2016-01-15:10-06-15,1,1521,PSI_Tray034_2016-01-15--10-06-15_top_4-2_1521.png,p-17,220,295.6,34
6234,2,54,260,2016-01-15:10-06-15,1,1521,PSI_Tray034_2016-01-15--10-06-15_top_4-4_1521.png,p-19,320,422.1,34
1425,2,54,220,2016-01-15:14-16-48,1,1543,PSI_Tray032_2016-01-15--14-16-48_top_1-1_1543.png,p-1,270,674.3,32
1591,2,54,260,2016-01-15:14-16-48,1,1543,PSI_Tray032_2016-01-15--14-16-48_top_1-3_1543.png,p-3,260,738.5,32
1786,2,54,180,2016-01-15:14-16-48,1,1543,PSI_Tray032_2016-01-15--14-16-48_top_1-5_1543.png,p-5,230,583.2,32
1936,2,54,250,2016-01-15:14-16-48,1,1543,PSI_Tray032_2016-01-15--14-16-48_top_2-2_1543.png,p-7,280,734.3,32
2064,2,54,80,2016-01-15:14-16-48,1,1543,PSI_Tray032_2016-01-15--14-16-48_top_2-4_1543.png,p-9,110,277.1,32
2248,2,54,200,2016-01-15:14-16-48,1,1543,PSI_Tray032_2016-01-15--14-16-48_top_3-1_1543.png,p-11,190,549.6,32
2432,2,54,260,2016-01-15:14-16-48,1,1543,PSI_Tray032_2016-01-15--14-16-48_top_3-3_1543.png,p-13,250,637.4,32
2598,2,54,220,2016-01-15:14-16-48,1,1543,PSI_Tray032_2016-01-15--14-16-48_top_3-5_1543.png,p-15,250,637.2,32
2793,2,54,240,2016-01-15:14-16-48,1,1543,PSI_Tray032_2016-01-15--14-16-48_top_4-2_1543.png,p-17,270,688.8,32
2943,2,54,240,2016-01-15:14-16-48,1,1543,PSI_Tray032_2016-01-15--14-16-48_top_4-4_1543.png,p-19,320,727.2,32
3071,2,54,220,2016-01-15:14-17-25,1,1543,PSI_Tray033_2016-01-15--14-17-25_top_1-1_1543.png,p-1,280,752.3,33
3237,2,54,240,2016-01-15:14-17-25,1,1543,PSI_Tray033_2016-01-15--14-17-25_top_1-3_1543.png,p-3,290,803.4,33
3432,2,54,230,2016-01-15:14-17-25,1,1543,PSI_Tray033_2016-01-15--14-17-25_top_1-5_1543.png,p-5,270,680.4,33
3582,2,54,230,2016-01-15:14-17-25,1,1543,PSI_Tray033_2016-01-15--14-17-25_top_2-2_1543.png,p-7,230,639.3,33
3710,2,54,280,2016-01-15:14-17-25,1,1543,PSI_Tray033_2016-01-15--14-17-25_top_2-4_1543.png,p-9,320,820.8,33
3894,2,54,230,2016-01-15:14-17-25,1,1543,PSI_Tray033_2016-01-15--14-17-25_top_3-1_1543.png,p-11,220,576.5,33
4078,2,54,260,2016-01-15:14-17-25,1,1543,PSI_Tray033_2016-01-15--14-17-25_top_3-3_1543.png,p-13,260,713.7,33
4244,2,54,240,2016-01-15:14-17-25,1,1543,PSI_Tray033_2016-01-15--14-17-25_top_3-5_1543.png,p-15,320,729.6,33
4439,2,54,260,2016-01-15:14-17-25,1,1543,PSI_Tray033_2016-01-15--14-17-25_top_4-2_1543.png,p-17,280,701.6,33
4589,2,54,250,2016-01-15:14-17-25,1,1543,PSI_Tray033_2016-01-15--14-17-25_top_4-4_1543.png,p-19,290,804.2,33
4717,2,54,150,2016-01-15:14-18-02,1,1541,PSI_Tray034_2016-01-15--14-18-02_top_1-1_1541.png,p-1,170,235.3,34
4883,2,54,210,2016-01-15:14-18-02,1,1541,PSI_Tray034_2016-01-15--14-18-02_top_1-3_1541.png,p-3,130,182.6,34
5078,2,54,200,2016-01-15:14-18-02,1,1541,PSI_Tray034_2016-01-15--14-18-02_top_1-5_1541.png,p-5,200,262.8,34
5228,2,54,270,2016-01-15:14-18-02,1,1541,PSI_Tray034_2016-01-15--14-18-02_top_2-2_1541.png,p-7,240,317.5,34
5356,2,54,270,2016-01-15:14-18-02,1,1541,PSI_Tray034_2016-01-15--14-18-02_top_2-4_1541.png,p-9,220,288.7,34
5540,2,54,230,2016-01-15:14-18-02,1,1541,PSI_Tray034_2016-01-15--14-18-02_top_3-1_1541.png,p-11,180,243.7,34
5724,2,54,280,2016-01-15:14-18-02,1,1541,PSI_Tray034_2016-01-15--14-18-02_top_3-3_1541.png,p-13,260,344.7,34
5890,2,54,260,2016-01-15:14-18-02,1,1541,PSI_Tray034_2016-01-15--14-18-02_top_3-5_1541.png,p-15,340,439.8,34
6085,2,54,230,2016-01-15:14-18-02,1,1541,PSI_Tray034_2016-01-15--14-18-02_top_4-2_1541.png,p-17,220,295.6,34
6235,2,54,260,2016-01-15:14-18-02,1,1541,PSI_Tray034_2016-01-15--14-18-02_top_4-4_1541.png,p-19,320,422.1,34
76,1,55,130,2016-01-15:17-50-23,1,899,PSI_Tray031_2016-01-15--17-50-23_top_1-1_902.png,p-1,220,266,31
211,1,55,220,2016-01-15:17-50-23,1,899,PSI_Tray031_2016-01-15--17-50-23_top_1-3_902.png,p-3,210,270.6,31
366,1,55,200,2016-01-15:17-50-23,1,899,PSI_Tray031_2016-01-15--17-50-23_top_1-5_902.png,p-5,290,362.8,31
488,1,55,240,2016-01-15:17-50-23,1,899,PSI_Tray031_2016-01-15--17-50-23_top_2-2_902.png,p-7,270,345.5,31
590,1,55,210,2016-01-15:17-50-23,1,899,PSI_Tray031_2016-01-15--17-50-23_top_2-4_902.png,p-9,210,271.5,31
742,1,55,170,2016-01-15:17-50-23,1,899,PSI_Tray031_2016-01-15--17-50-23_top_3-1_902.png,p-11,200,258.5,31
894,1,55,210,2016-01-15:17-50-23,1,899,PSI_Tray031_2016-01-15--17-50-23_top_3-3_902.png,p-13,180,229.5,31
1029,1,55,170,2016-01-15:17-50-23,1,899,PSI_Tray031_2016-01-15--17-50-23_top_3-5_902.png,p-15,180,231.8,31
1184,1,55,220,2016-01-15:17-50-23,1,899,PSI_Tray031_2016-01-15--17-50-23_top_4-2_902.png,p-17,330,414.8,31
1306,1,55,180,2016-01-15:17-50-23,1,899,PSI_Tray031_2016-01-15--17-50-23_top_4-4_902.png,p-19,140,172,31
1426,2,54,220,2016-01-15:18-28-51,1,1563,PSI_Tray032_2016-01-15--18-28-51_top_1-1_1563.png,p-1,270,674.3,32
1592,2,54,260,2016-01-15:18-28-51,1,1563,PSI_Tray032_2016-01-15--18-28-51_top_1-3_1563.png,p-3,260,738.5,32
1787,2,54,190,2016-01-15:18-28-51,1,1563,PSI_Tray032_2016-01-15--18-28-51_top_1-5_1563.png,p-5,230,583.2,32
1937,2,54,250,2016-01-15:18-28-51,1,1563,PSI_Tray032_2016-01-15--18-28-51_top_2-2_1563.png,p-7,280,734.3,32
2065,2,54,80,2016-01-15:18-28-51,1,1563,PSI_Tray032_2016-01-15--18-28-51_top_2-4_1563.png,p-9,110,277.1,32
2249,2,54,200,2016-01-15:18-28-51,1,1563,PSI_Tray032_2016-01-15--18-28-51_top_3-1_1563.png,p-11,190,549.6,32
2433,2,54,260,2016-01-15:18-28-51,1,1563,PSI_Tray032_2016-01-15--18-28-51_top_3-3_1563.png,p-13,250,637.4,32
2599,2,54,220,2016-01-15:18-28-51,1,1563,PSI_Tray032_2016-01-15--18-28-51_top_3-5_1563.png,p-15,250,637.2,32
2794,2,54,240,2016-01-15:18-28-51,1,1563,PSI_Tray032_2016-01-15--18-28-51_top_4-2_1563.png,p-17,270,688.8,32
2944,2,54,240,2016-01-15:18-28-51,1,1563,PSI_Tray032_2016-01-15--18-28-51_top_4-4_1563.png,p-19,320,727.2,32
3072,2,54,230,2016-01-15:18-29-27,1,1563,PSI_Tray033_2016-01-15--18-29-27_top_1-1_1563.png,p-1,280,752.3,33
3238,2,54,240,2016-01-15:18-29-27,1,1563,PSI_Tray033_2016-01-15--18-29-27_top_1-3_1563.png,p-3,290,803.4,33
3433,2,54,230,2016-01-15:18-29-27,1,1563,PSI_Tray033_2016-01-15--18-29-27_top_1-5_1563.png,p-5,270,680.4,33
3583,2,54,230,2016-01-15:18-29-27,1,1563,PSI_Tray033_2016-01-15--18-29-27_top_2-2_1563.png,p-7,230,639.3,33
3711,2,54,280,2016-01-15:18-29-27,1,1563,PSI_Tray033_2016-01-15--18-29-27_top_2-4_1563.png,p-9,320,820.8,33
3895,2,54,230,2016-01-15:18-29-27,1,1563,PSI_Tray033_2016-01-15--18-29-27_top_3-1_1563.png,p-11,220,576.5,33
4079,2,54,260,2016-01-15:18-29-27,1,1563,PSI_Tray033_2016-01-15--18-29-27_top_3-3_1563.png,p-13,260,713.7,33
4245,2,54,250,2016-01-15:18-29-27,1,1563,PSI_Tray033_2016-01-15--18-29-27_top_3-5_1563.png,p-15,320,729.6,33
4440,2,54,260,2016-01-15:18-29-27,1,1563,PSI_Tray033_2016-01-15--18-29-27_top_4-2_1563.png,p-17,280,701.6,33
4590,2,54,250,2016-01-15:18-29-27,1,1563,PSI_Tray033_2016-01-15--18-29-27_top_4-4_1563.png,p-19,290,804.2,33
4718,2,54,160,2016-01-15:18-30-04,1,1561,PSI_Tray034_2016-01-15--18-30-04_top_1-1_1561.png,p-1,170,235.3,34
4884,2,54,210,2016-01-15:18-30-04,1,1561,PSI_Tray034_2016-01-15--18-30-04_top_1-3_1561.png,p-3,130,182.6,34
5079,2,54,200,2016-01-15:18-30-04,1,1561,PSI_Tray034_2016-01-15--18-30-04_top_1-5_1561.png,p-5,200,262.8,34
5229,2,54,270,2016-01-15:18-30-04,1,1561,PSI_Tray034_2016-01-15--18-30-04_top_2-2_1561.png,p-7,240,317.5,34
5357,2,54,270,2016-01-15:18-30-04,1,1561,PSI_Tray034_2016-01-15--18-30-04_top_2-4_1561.png,p-9,220,288.7,34
5541,2,54,230,2016-01-15:18-30-04,1,1561,PSI_Tray034_2016-01-15--18-30-04_top_3-1_1561.png,p-11,180,243.7,34
5725,2,54,280,2016-01-15:18-30-04,1,1561,PSI_Tray034_2016-01-15--18-30-04_top_3-3_1561.png,p-13,260,344.7,34
5891,2,54,260,2016-01-15:18-30-04,1,1561,PSI_Tray034_2016-01-15--18-30-04_top_3-5_1561.png,p-15,340,439.8,34
6086,2,54,240,2016-01-15:18-30-04,1,1561,PSI_Tray034_2016-01-15--18-30-04_top_4-2_1561.png,p-17,220,295.6,34
6236,2,54,260,2016-01-15:18-30-04,1,1561,PSI_Tray034_2016-01-15--18-30-04_top_4-4_1561.png,p-19,320,422.1,34
